Track ID	File	zero_cross_rate_mean	zero_cross_rate_std	rmse_mean	rmse_var	spectral_centroid_mean	spectral_centroid_var	spectral_bandwidth_mean	spectral_bandwidth_var	spectral_rolloff_mean	spectral_rolloff_var	spectral_contrast_mean	spectral_contrast_var	spectral_flatness_mean	spectral_flatness_var	chroma_stft_1_mean	chroma_stft_2_mean	chroma_stft_3_mean	chroma_stft_4_mean	chroma_stft_5_mean	chroma_stft_6_mean	chroma_stft_7_mean	chroma_stft_8_mean	chroma_stft_9_mean	chroma_stft_10_mean	chroma_stft_11_mean	chroma_stft_12_mean	chroma_stft_1_std	chroma_stft_2_std	chroma_stft_3_std	chroma_stft_4_std	chroma_stft_5_std	chroma_stft_6_std	chroma_stft_7_std	chroma_stft_8_std	chroma_stft_9_std	chroma_stft_10_std	chroma_stft_11_std	chroma_stft_12_std	tempo	mfcc_1_mean	mfcc_2_mean	mfcc_3_mean	mfcc_4_mean	mfcc_5_mean	mfcc_6_mean	mfcc_7_mean	mfcc_8_mean	mfcc_9_mean	mfcc_10_mean	mfcc_11_mean	mfcc_12_mean	mfcc_1_std	mfcc_2_std	mfcc_3_std	mfcc_4_std	mfcc_5_std	mfcc_6_std	mfcc_7_std	mfcc_8_std	mfcc_9_std	mfcc_10_std	mfcc_11_std	mfcc_12_std	GenreID	Genre	Type
1	pop_00066.wav	0.1079983181423611	0.037668986483453244	0.2820868194103241	0.07872466742992401	2780.791842982729	743.8943717034756	3104.2690575619667	400.8170961426204	6525.258382161458	1803.1023627357738	19.377792654658954	4.919721104384729	0.03438405320048332	0.03498520329594612	0.3085516691207886	0.38736724853515625	0.2233227789402008	0.3182583451271057	0.41241225600242615	0.6851028203964233	0.2795209288597107	0.23674602806568146	0.28024882078170776	0.2589888870716095	0.31826096773147583	0.23591835796833038	0.25183671712875366	0.3562045693397522	0.20496293902397156	0.3409808576107025	0.26888349652290344	0.3300301432609558	0.15754859149456024	0.24162831902503967	0.26389479637145996	0.22484423220157623	0.28393325209617615	0.19570259749889374	107.666015625	-23.247116088867188	82.22879028320312	27.261886596679688	14.483036041259766	10.825779914855957	6.656940937042236	16.92342185974121	-1.6948318481445312	0.6508446931838989	15.593475341796875	0.32864317297935486	1.0370644330978394	50.76660919189453	22.544301986694336	18.152877807617188	14.27309799194336	12.338167190551758	9.99160385131836	9.114151954650879	8.375264167785645	9.09836196899414	12.28291130065918	7.254368305206299	6.858168125152588	0	pop	Train
1	pop_00066.wav	0.12145317925347222	0.047448057510316444	0.2776727080345154	0.08257599920034409	3148.9955293823173	791.8367012907124	3327.3666118879833	323.19905834639894	7590.653483072917	1296.3173266571414	18.07204096110833	4.3277655810420965	0.05175332352519035	0.053308770060539246	0.4097244143486023	0.4693874716758728	0.3495456278324127	0.4440235197544098	0.3778650164604187	0.4962204396724701	0.40149733424186707	0.3504250943660736	0.43152758479118347	0.38481423258781433	0.5193480253219604	0.32712462544441223	0.3050245940685272	0.3150363266468048	0.2191462218761444	0.3328585922718048	0.23952536284923553	0.29996582865715027	0.2728167474269867	0.23459482192993164	0.29749351739883423	0.22177566587924957	0.33306676149368286	0.18245838582515717	107.666015625	-10.156817436218262	74.7781753540039	30.37091827392578	14.26692008972168	19.558874130249023	5.414897441864014	7.433700084686279	-0.17705069482326508	1.9995828866958618	13.297082901000977	-0.3296254873275757	0.9226409196853638	44.303916931152344	21.577974319458008	17.249378204345703	10.076619148254395	7.840312480926514	11.247751235961914	7.886261463165283	8.832517623901367	10.158021926879883	9.336782455444336	8.30198860168457	5.204904079437256	0	pop	Train
2	pop_00099.wav	0.09111644603587964	0.062286414231229506	0.13006970286369324	0.04992304742336273	2547.147046323868	852.7748315746128	3038.847971169993	358.4686594145844	6141.0003662109375	1930.3455704037854	18.742997722839984	4.437046893275297	0.035420093685388565	0.058453768491744995	0.42878100275993347	0.4268753230571747	0.32845568656921387	0.37953799962997437	0.420722633600235	0.31228554248809814	0.3776443600654602	0.3480451703071594	0.4870362877845764	0.3930501341819763	0.3567615747451782	0.4948863983154297	0.28702107071876526	0.3222655653953552	0.285916805267334	0.2919189929962158	0.28897708654403687	0.22467419505119324	0.31174424290657043	0.22209429740905762	0.31458336114883423	0.30396971106529236	0.23749078810214996	0.31880494952201843	161.4990234375	-115.47081756591797	90.41832733154297	26.156583786010742	12.615967750549316	11.899304389953613	-2.6674299240112305	7.583532333374023	-6.34887170791626	2.020442485809326	6.406692028045654	-7.205761432647705	1.0805799961090088	69.62496185302734	27.545690536499023	17.773330688476562	13.804893493652344	8.78923511505127	14.35534381866455	11.361492156982422	12.67174243927002	10.844051361083984	10.993432998657227	9.976628303527832	7.573661804199219	0	pop	Train
2	pop_00099.wav	0.10997404875578703	0.05813536016002867	0.14429877698421478	0.05816120654344559	2762.5109800320415	767.2403738411674	3134.9140516668035	316.14310304617766	6800.9033203125	1685.491902503652	19.04798049924999	4.698976936785269	0.03717841953039169	0.054846130311489105	0.3513706624507904	0.31786659359931946	0.19357383251190186	0.23437798023223877	0.40451139211654663	0.28639906644821167	0.42676833271980286	0.36884891986846924	0.5391173362731934	0.4487491548061371	0.3873286843299866	0.5352492928504944	0.25707903504371643	0.29996392130851746	0.2002406120300293	0.20548006892204285	0.3636881709098816	0.19432727992534637	0.3214321434497833	0.2186453640460968	0.30366411805152893	0.2819262742996216	0.2535193860530853	0.3138240575790405	161.4990234375	-93.66020965576172	85.8111801147461	21.313453674316406	11.892004013061523	17.523128509521484	0.7316298484802246	9.935850143432617	-10.296538352966309	3.803396701812744	9.246407508850098	-10.543513298034668	-1.1955419778823853	65.8427963256836	24.94271469116211	14.44176959991455	10.242463111877441	9.996630668640137	11.033575057983398	10.92570972442627	13.513043403625488	8.789426803588867	10.959016799926758	10.346811294555664	8.079276084899902	0	pop	Train
2	pop_00099.wav	0.1112377025462963	0.06456887989773885	0.12750408053398132	0.04959039390087128	2814.1560605806962	952.7806805667145	3169.414252966409	439.3291146634454	6698.7701416015625	2077.995934886103	18.491524252790345	4.4995827300071385	0.03809678182005882	0.05390200391411781	0.3911159932613373	0.3841727674007416	0.28901734948158264	0.3429465591907501	0.45963841676712036	0.29772108793258667	0.3521566092967987	0.3433126211166382	0.4753657877445221	0.3901394009590149	0.33577707409858704	0.4530234634876251	0.2889823317527771	0.331754207611084	0.26209983229637146	0.2881903052330017	0.34549176692962646	0.21521878242492676	0.30852010846138	0.24044819176197052	0.3321046233177185	0.31022417545318604	0.2443414032459259	0.3062303364276886	151.99908088235293	-111.32601165771484	86.0029296875	29.254152297973633	12.949657440185547	17.007722854614258	-0.0956200510263443	5.929285049438477	-10.03269100189209	0.5321288108825684	6.0672688484191895	-9.525038719177246	-0.6246370673179626	70.66929626464844	25.916107177734375	17.41123390197754	11.745015144348145	9.523398399353027	13.403280258178711	9.809085845947266	12.738731384277344	7.932982444763184	10.112635612487793	9.72619915008545	6.056521415710449	0	pop	Train
2	pop_00099.wav	0.10225197120949074	0.048788371864478985	0.14262491464614868	0.05062711983919144	2906.9281051894995	792.1765873971874	3376.53379420434	362.61082785798584	7482.0404052734375	1640.2873472410595	18.92676215103199	4.352690224721182	0.030800389125943184	0.046753283590078354	0.3247060775756836	0.36905959248542786	0.22082874178886414	0.27195197343826294	0.45506519079208374	0.31751003861427307	0.3527281582355499	0.3261457085609436	0.4329095184803009	0.38444116711616516	0.35555005073547363	0.47734662890434265	0.2674877643585205	0.32289615273475647	0.18363800644874573	0.21410943567752838	0.3606986105442047	0.25879570841789246	0.29936859011650085	0.26418209075927734	0.31261128187179565	0.3163309395313263	0.28446680307388306	0.3640521764755249	151.99908088235293	-102.9329605102539	88.79528045654297	35.409881591796875	7.0475687980651855	20.017274856567383	-3.6262669563293457	8.052692413330078	-9.605424880981445	2.7539291381835938	7.651836395263672	-8.959635734558105	0.7645903825759888	60.81821823120117	20.794389724731445	15.562443733215332	12.590768814086914	9.71639347076416	14.030434608459473	10.912211418151855	11.946172714233398	7.77048397064209	9.00925064086914	9.874691009521484	6.6762375831604	0	pop	Train
2	pop_00099.wav	0.07269061053240741	0.0524520156115854	0.13530151546001434	0.04256397485733032	2699.467329701129	912.3376884651494	3320.4176589775534	470.2408438250947	7099.277750651042	2107.0278775417964	19.567758215542472	4.671945878484865	0.016875265166163445	0.03326007351279259	0.3486407995223999	0.4417669177055359	0.37377282977104187	0.3658170998096466	0.38568878173828125	0.2799856960773468	0.3279212415218353	0.283842533826828	0.28455638885498047	0.22771641612052917	0.26662465929985046	0.38738611340522766	0.2939482629299164	0.39884698390960693	0.3080620765686035	0.2758844792842865	0.34225231409072876	0.26261106133461	0.34238195419311523	0.28345412015914917	0.30980056524276733	0.27917397022247314	0.2837173044681549	0.36333411931991577	78.30255681818181	-152.51824951171875	85.08003997802734	47.22500228881836	7.945611953735352	18.982776641845703	-0.22357389330863953	11.014049530029297	4.517159461975098	7.0202178955078125	8.212705612182617	-6.46779727935791	4.26629114151001	58.64678192138672	29.02652359008789	22.655702590942383	14.275446891784668	12.767234802246094	15.407803535461426	11.097137451171875	9.054946899414062	8.374594688415527	8.98443603515625	10.299447059631348	8.977807998657227	0	pop	Train
2	pop_00099.wav	0.08570240162037036	0.06331010539909758	0.1466374695301056	0.04634629189968109	2854.366596337827	1126.928627209202	3293.699750242685	434.58124177660346	7018.727620442708	2058.151678359724	19.462052243526127	4.720354839667668	0.021976638585329056	0.041122570633888245	0.2991397976875305	0.38567396998405457	0.26843002438545227	0.28531861305236816	0.3831859230995178	0.2612107992172241	0.33578038215637207	0.3431500792503357	0.3976050615310669	0.36369818449020386	0.3247307240962982	0.33092811703681946	0.27189090847969055	0.34865668416023254	0.266678124666214	0.273664653301239	0.37523749470710754	0.24071156978607178	0.3229033946990967	0.28926748037338257	0.3497964143753052	0.32423484325408936	0.2729506492614746	0.3081800639629364	78.30255681818181	-140.39456176757812	80.29022216796875	43.986663818359375	7.423950672149658	20.625017166137695	8.777644157409668	14.941883087158203	0.01976769044995308	8.96137523651123	11.224628448486328	-5.156281471252441	5.091365814208984	58.356327056884766	27.071468353271484	25.030302047729492	15.972383499145508	12.284305572509766	15.845316886901855	12.034485816955566	12.333706855773926	12.057839393615723	8.052337646484375	9.534880638122559	10.027754783630371	0	pop	Train
3	pop_00098.wav	0.17738398799189814	0.09227688971947315	0.22790183126926422	0.06777220964431763	3383.632121516668	839.8016409537134	2998.558298816707	267.9086779387545	7061.295572916667	1205.431443094016	18.286247310124093	4.730965375416465	0.09143412858247757	0.09222812950611115	0.5549443364143372	0.36195433139801025	0.4733179807662964	0.40800872445106506	0.3974946439266205	0.23849134147167206	0.23875997960567474	0.3623073995113373	0.2668447494506836	0.3572714626789093	0.3115215301513672	0.4417078197002411	0.35317257046699524	0.2663997411727905	0.34711796045303345	0.3190869092941284	0.34808894991874695	0.25130495429039	0.22322629392147064	0.3075054883956909	0.2343885898590088	0.2994353175163269	0.2639799416065216	0.3024367690086365	117.45383522727273	-18.83237075805664	53.277164459228516	-1.0477325916290283	-1.6103177070617676	1.6467951536178589	13.049969673156738	4.771854877471924	-0.28336307406425476	-7.006821632385254	0.46471595764160156	-3.5818421840667725	1.8938361406326294	59.930694580078125	22.91644287109375	16.331392288208008	21.923126220703125	9.401090621948242	11.985628128051758	13.942309379577637	10.838613510131836	11.055191993713379	8.022809028625488	10.159456253051758	9.83509349822998	0	pop	Train
3	pop_00098.wav	0.19331190321180555	0.10875906391265514	0.16724957525730133	0.07532788068056107	4043.5175675943487	885.4194537601983	3317.5691954801337	259.74588071902315	8196.324666341146	858.7793999623276	17.208632620775134	4.01563200118442	0.11517293006181717	0.09641971439123154	0.5132693648338318	0.4561190903186798	0.4687832295894623	0.422134667634964	0.49014580249786377	0.40717965364456177	0.3729519248008728	0.43267953395843506	0.40405476093292236	0.4341030418872833	0.40263664722442627	0.48652777075767517	0.3369971215724945	0.2902103662490845	0.3202272951602936	0.2826921045780182	0.331748902797699	0.3046162724494934	0.2771277129650116	0.3119693994522095	0.2935096323490143	0.3351363241672516	0.2914142608642578	0.3274165689945221	117.45383522727273	-62.57384490966797	36.10326385498047	23.801223754882812	18.70885467529297	9.901129722595215	9.786216735839844	5.05142879486084	4.389162063598633	2.5936167240142822	8.727038383483887	-1.954648494720459	-1.2781662940979004	73.19405364990234	19.284788131713867	23.59840202331543	15.059349060058594	11.03318977355957	11.070124626159668	12.660767555236816	11.215519905090332	10.152853965759277	9.646903038024902	7.578376770019531	6.269423484802246	0	pop	Train
3	pop_00098.wav	0.19199851707175927	0.09858510649661764	0.20196381211280823	0.06962329149246216	3890.0048077259326	924.1893757461138	3141.222851727893	385.605178606399	7685.260009765625	1242.2496767347607	17.896157348293816	4.710591703958428	0.10505321621894836	0.09590078145265579	0.47850707173347473	0.3507117033004761	0.35929539799690247	0.43142688274383545	0.5286244750022888	0.3120992183685303	0.35687255859375	0.43952420353889465	0.39303773641586304	0.43539008498191833	0.376870721578598	0.4674701988697052	0.3519706130027771	0.2677091956138611	0.30182626843452454	0.28597909212112427	0.3465340733528137	0.26804476976394653	0.29796102643013	0.33541104197502136	0.31198984384536743	0.34219038486480713	0.2865537703037262	0.31698644161224365	117.45383522727273	-43.47224044799805	34.63772964477539	16.44013023376465	15.086934089660645	4.664266586303711	15.257792472839355	6.19296932220459	1.4054995775222778	0.8523884415626526	8.177495002746582	0.008151231333613396	2.993387460708618	67.46680450439453	23.279783248901367	30.68388557434082	17.848905563354492	12.859920501708984	13.569039344787598	12.27251148223877	12.198469161987305	10.988889694213867	8.073965072631836	11.091747283935547	11.237653732299805	0	pop	Train
3	pop_00098.wav	0.1964382595486111	0.07680386117166478	0.19742125272750854	0.07644465565681458	3762.528557883928	643.7228470310574	3149.5286444097865	317.2485432777318	7724.338785807292	1115.755637850252	18.758988568812384	5.158152966073836	0.09738093614578247	0.09692902117967606	0.42097681760787964	0.322711706161499	0.4222082495689392	0.41547131538391113	0.41025710105895996	0.27587389945983887	0.29139015078544617	0.5206367373466492	0.4202379286289215	0.42429423332214355	0.40978237986564636	0.4662954807281494	0.3369300067424774	0.2542489171028137	0.3349546790122986	0.3079395294189453	0.3158726096153259	0.23929738998413086	0.23768070340156555	0.33651289343833923	0.28858986496925354	0.3508474826812744	0.28180038928985596	0.31407058238983154	117.45383522727273	-50.23997497558594	33.05956268310547	2.2141776084899902	10.585400581359863	8.739494323730469	8.473716735839844	4.461798667907715	-1.2504221200942993	0.7303330302238464	9.153372764587402	0.288983017206192	3.2671830654144287	76.03630065917969	17.989965438842773	25.933712005615234	24.12041473388672	12.470404624938965	15.509989738464355	13.238617897033691	16.768688201904297	15.629741668701172	9.876502990722656	13.092585563659668	12.068432807922363	0	pop	Train
